sequence_id	hmm_name	bitscore	evalue	c_evalue	i_evalue	env_from	env_to	dom_bitscore
accn|JALJEL010000005_122	Beta-lactamase2	37.04030227661133	2.346130654821188e-10	3.592301395228074e-13	3.6300205598779685e-10	32	266	36.420799255371094
accn|JALJEL010000005_122	PBP5_C	61.040523529052734	9.96929953331845e-18	2.0905954449387787e-20	4.2250933942212715e-17	293	394	59.030311584472656
accn|JALJEL010000005_123	SufBD_N	39.94892883300781	3.522463578864291e-11	8.448756008133375e-14	8.537467946218775e-11	126	205	38.69731521606445
accn|JALJEL010000005_123	SUFBD_core	286.66217041015625	1.3490932952955911e-86	1.8701962463051533e-89	1.8898333068913574e-86	207	441	286.18316650390625
accn|JALJEL010000005_124	NifU_N	97.97340393066406	4.8948117867659227e-29	3.256767689166658e-32	6.581927499805816e-29	9	144	97.55767059326172
accn|JALJEL010000005_125	Aminotran_1_2	46.101219177246094	4.1368166016565033e-13	1.520883383861824e-14	3.0737053187847466e-12	24	397	43.23579025268555
accn|JALJEL010000005_125	Aminotran_5	505.3589172363281	9.788715368296856e-153	3.3186199894265654e-155	1.1178218331051815e-152	24	393	505.1692199707031
accn|JALJEL010000005_126	SufBD_N	38.04990768432617	1.349602546890592e-10	2.0093985630004373e-12	2.0304972479119417e-09	59	153	34.217105865478516
accn|JALJEL010000005_126	SUFBD_core	227.01239013671875	2.284314822550189e-68	2.989624853432179e-71	3.0210159143932166e-68	156	392	226.61514282226562
accn|JALJEL010000005_127	ABC_tran	85.91454315185547	4.022430000016406e-25	2.12038601753788e-26	5.225975782248848e-25	19	174	85.54637145996094
accn|JALJEL010000005_128	DUF3272	118.60743713378906	1.1195191249455091e-35	6.061725363281305e-39	1.2250746959191518e-35	2	63	118.48210144042969
accn|JALJEL010000005_129	DNA_pol3_delta2	150.37542724609375	4.6555922488689775e-45	8.651251712046938e-48	8.742089855023431e-45	19	178	149.4858856201172
accn|JALJEL010000005_129	AAA_5	25.507104873657227	1.1834906607205137e-06	2.1128555912550308e-08	4.744534611029352e-06	39	150	23.553361892700195
accn|JALJEL010000005_129	AAA	54.803810119628906	1.4114863357894542e-15	3.409320933168123e-17	4.921598289951983e-15	40	178	53.049068450927734
accn|JALJEL010000005_129	DNAX_ATPase_lid	66.25309753417969	1.7295514437078073e-19	9.00269226566148e-23	1.819444106890185e-19	181	229	66.18264770507812
accn|JALJEL010000005_129	DNA_pol3_gamma3	31.6697940826416	1.2733769351382745e-08	2.1281978948616637e-11	4.3010879455154225e-08	232	365	29.955965042114258
accn|JALJEL010000005_13	NUDIX	55.1851692199707	7.986307932122676e-16	4.790286901861492e-18	1.0756855365180083e-15	41	172	54.76651382446289
accn|JALJEL010000005_130	GAF	30.727609634399414	4.1617387153687685e-08	2.4407162093824757e-11	4.932687459161983e-08	21	153	30.488746643066406
accn|JALJEL010000005_130	GAF_2	42.73451232910156	6.525185897674113e-12	4.464675907214213e-15	9.023110008479925e-12	34	150	42.27870559692383
accn|JALJEL010000005_14	IspD	31.391555786132812	1.693249335359402e-08	2.8613416779325063e-11	2.8913857655507976e-08	4	241	30.631694793701172
accn|JALJEL010000005_14	NTP_transferase	71.48121643066406	8.711395472150071e-21	3.851757561573959e-23	1.2974003386568285e-20	4	233	70.91471099853516
accn|JALJEL010000005_14	NTP_transf_3	60.3101921081543	2.699738546587666e-17	9.573507199455919e-20	3.8696116100200826e-17	5	191	59.802005767822266
accn|JALJEL010000005_14	Hexapep	98.09839630126953	9.171145194950399e-30	1.2210805653688784e-14	4.9356076452210065e-12	393	428	41.986595153808594
accn|JALJEL010000005_14	Hexapep_2	43.911956787109375	1.5520861260953243e-12	1.535958561202696e-15	1.5520861260953243e-12	393	428	43.911956787109375
accn|JALJEL010000005_15	Glyco_hydro_25	50.0130615234375	4.664582588451844e-14	9.939520633708049e-17	1.0043885600361984e-13	55	240	48.927799224853516
accn|JALJEL010000005_16	VCA0040-like	116.69430541992188	1.36199378552363e-34	1.9195420661909364e-37	3.879394515771882e-34	14	250	115.20552825927734
accn|JALJEL010000005_17	tRNA_edit	74.62029266357422	7.612994856968905e-22	9.73247357413971e-25	9.834664546668178e-22	32	147	74.26116180419922
accn|JALJEL010000005_18	His_Phos_1	155.5792999267578	1.33598629271531e-46	2.9545689837681297e-49	1.4927959790488475e-46	3	202	155.4220428466797
accn|JALJEL010000005_2	ZnuA	259.8607482910156	2.882542903806087e-78	4.819578672966126e-81	3.246789499354846e-78	34	303	259.69134521484375
accn|JALJEL010000005_20	rve	42.11278533935547	8.911635614223093e-12	2.809713110227623e-14	1.1356860391540053e-11	1	48	41.774658203125
accn|JALJEL010000005_20	rve_3	28.90337371826172	7.858914994776508e-08	3.7581226531510456e-10	1.5190331764036526e-07	36	80	27.986553192138672
accn|JALJEL010000005_20	rve_2	28.818788528442383	1.1047381776243889e-07	4.681658915750664e-10	1.8923265337464185e-07	55	80	28.070281982421875
accn|JALJEL010000005_21	Rotamase_2	35.93558883666992	1.2014370742840132e-09	5.944765335398383e-13	1.2014370742840132e-09	125	254	35.93558883666992
accn|JALJEL010000005_21	Rotamase_3	38.883033752441406	1.1940191408947944e-10	5.908061063309224e-14	1.1940191408947944e-10	134	243	38.883033752441406
accn|JALJEL010000005_21	Rotamase	44.33370590209961	2.9278576665656697e-12	1.4487173016158683e-15	2.9278576665656697e-12	142	241	44.33370590209961
accn|JALJEL010000005_22	PCMT	22.66044044494629	7.944651020469405e-06	4.960214365636958e-09	1.0024593232952292e-05	15	193	22.330480575561523
accn|JALJEL010000005_22	Methyltransf_3	102.70528411865234	1.754574132165721e-30	2.1422123050584422e-33	2.164705534261556e-30	28	227	102.4073715209961
accn|JALJEL010000005_22	MTS	27.008848190307617	3.277727232065216e-07	5.252507749998414e-09	7.076878775164529e-07	60	145	25.92097282409668
accn|JALJEL010000005_22	Methyltransf_31	43.64189910888672	2.4415024900129944e-12	2.934127077728591e-14	3.706169265055926e-12	68	207	43.05401611328125
accn|JALJEL010000005_22	Methyltransf_25	40.54623794555664	3.61798752988233e-11	4.05266760530762e-13	6.300339407943615e-11	72	166	39.77402877807617
accn|JALJEL010000005_22	Methyltransf_11	28.64501953125	1.7991543022147098e-07	1.5859951032306624e-09	3.5614401151435213e-07	73	170	27.694427490234375
accn|JALJEL010000005_22	Methyltransf_24	52.50577926635742	8.30062470574516e-15	7.349284763580388e-18	1.4852904507195963e-14	73	173	51.69356155395508
accn|JALJEL010000005_23	Peptidase_M3_N	74.04348754882812	8.902249460893355e-22	1.7367068440479806e-24	1.7549422659104843e-21	112	181	73.09915924072266
accn|JALJEL010000005_23	Peptidase_M3	305.4107666015625	1.052056167644142e-91	1.041124361844772e-94	1.052056167644142e-91	201	582	305.4107666015625
accn|JALJEL010000005_24	CoiA	129.92564392089844	1.3341595925609736e-38	1.30753712197598e-41	2.6425325235134555e-38	1	316	128.9487762451172
accn|JALJEL010000005_25	DUF1971	98.89163208007812	1.352640823278154e-29	2.2299162319196982e-32	4.50666070470971e-29	8	88	97.21680450439453
accn|JALJEL010000005_25	TehB	307.9734191894531	2.187322249723406e-93	2.8023553537649987e-96	2.831780084979531e-93	90	281	307.6075439453125
accn|JALJEL010000005_25	Methyltransf_23	31.87913703918457	1.1038968307348196e-08	4.896008151963877e-11	1.649138745853166e-08	98	269	31.31220245361328
accn|JALJEL010000005_25	MTS	36.20213317871094	4.906518035529857e-10	7.024728741704078e-12	9.464651191322628e-10	107	191	35.27352523803711
accn|JALJEL010000005_25	Methyltransf_31	32.64492416381836	6.004389215622161e-09	7.127621679191866e-11	9.003077133529226e-09	117	257	32.074378967285156
accn|JALJEL010000005_25	Methyltransf_25	44.28627014160156	2.464528501941985e-12	2.950241411556668e-14	4.586490686735405e-12	123	216	43.42158126831055
accn|JALJEL010000005_25	Methyltransf_11	31.12226104736328	3.0355729728696145e-08	2.2458589688201326e-10	5.04320108442832e-08	124	220	30.41557502746582
accn|JALJEL010000005_26	SmpB	206.34774780273438	1.8846624732752662e-62	1.061588285240661e-65	2.145469924471376e-62	9	151	206.16525268554688
accn|JALJEL010000005_27	OB_RNB	66.50846862792969	1.3656137361461048e-19	1.7874439035177079e-22	3.6124241290092876e-19	70	127	65.15545654296875
accn|JALJEL010000005_27	CSD2	54.591697692871094	9.55033440470753e-16	2.78324865802353e-14	5.624945537865554e-11	154	228	39.30852127075195
accn|JALJEL010000005_27	RNB	395.5927734375	1.940461325671033e-119	2.8078194945000916e-122	5.674603198384685e-119	250	579	394.0611877441406
accn|JALJEL010000005_27	S1	54.28059005737305	1.4869159760672174e-15	1.469364138773695e-16	5.939169848923275e-14	622	703	49.14958190917969
accn|JALJEL010000005_28	SecG	52.73279571533203	3.6995998185646514e-15	2.0294233697655232e-18	4.101464630296123e-15	4	74	52.58932113647461
accn|JALJEL010000005_29	MFS_1_like	41.70349884033203	8.200640951633376e-12	9.643193223988284e-14	1.9488893505680321e-10	10	374	37.17546844482422
accn|JALJEL010000005_29	Sugar_tr	56.813663482666016	1.9617535382154196e-16	1.0466825885803367e-09	2.1153455115208604e-06	12	143	23.7434024810791
accn|JALJEL010000005_29	MFS_1	206.68310546875	5.01708259046706e-62	1.6859205850637138e-42	3.785828336015295e-40	13	242	134.73690795898438
accn|JALJEL010000005_29	MFS_3	51.43686294555664	6.371164532222942e-15	1.1560188330485953e-13	4.672628123182422e-11	42	305	38.682090759277344
accn|JALJEL010000005_29	Sugar_tr	56.813663482666016	1.9617535382154196e-16	2.1726133840389284e-13	4.3908516491426743e-10	214	398	35.88288497924805
accn|JALJEL010000005_29	MFS_1	206.68310546875	5.01708259046706e-62	1.521317962484572e-26	3.416204002423689e-24	217	397	82.26664733886719
accn|JALJEL010000005_3	AA_permease_2	169.0209197998047	1.7481309644719433e-50	1.0999710416954736e-53	2.223041475266552e-50	20	453	168.67703247070312
accn|JALJEL010000005_3	AA_permease	145.45860290527344	2.253629963451714e-43	1.4562386477105486e-46	2.9430583070230187e-43	24	459	145.07640075683594
accn|JALJEL010000005_3	AA_permease_C	50.0142707824707	2.5803148632136403e-14	1.2767515404322813e-17	2.5803148632136403e-14	409	459	50.0142707824707
accn|JALJEL010000005_30	CoaE	185.27928161621094	9.072372572021966e-56	5.183090047341465e-59	1.0475024985677101e-55	3	183	185.0758514404297
accn|JALJEL010000005_31	Fapy_DNA_glyco	126.91973114013672	6.388634597083362e-38	6.929840243224362e-41	1.4005207131556437e-37	1	115	125.82041931152344
accn|JALJEL010000005_31	H2TH	113.13304901123047	4.928766500437733e-34	3.733982592889721e-37	7.546378820230126e-34	132	224	112.54007720947266
accn|JALJEL010000005_31	zf-FPG_IleRS	45.762420654296875	4.290541021856452e-13	8.713193762208761e-16	8.804682296711953e-13	244	273	44.765525817871094
accn|JALJEL010000005_32	GTP_EFTU	51.58205032348633	9.34083143114943e-15	2.089901205726549e-15	4.2236903367733555e-13	5	171	46.18426513671875
accn|JALJEL010000005_32	FeoB_N	55.81342315673828	4.028019074969705e-16	1.935062683038908e-18	5.586802403459475e-16	7	165	55.35188674926758
accn|JALJEL010000005_32	MMR_HSR1	93.09280395507812	1.2850980708715042e-27	2.1580516857260572e-29	1.98246475311471e-27	7	122	92.48628997802734
accn|JALJEL010000005_32	KH_2	83.31304168701172	8.68658790230476e-25	3.0397432089102156e-27	2.047773675069182e-24	205	283	82.1196517944336
accn|JALJEL010000005_33	DAGK_prokar	115.36550903320312	1.0166560478361728e-34	5.800839989146929e-38	1.1723497618065943e-34	20	122	115.16680145263672
accn|JALJEL010000005_34	YbeY	136.39015197753906	5.42048549589289e-41	3.2996046600127566e-44	6.668501017885781e-41	10	160	136.09915161132812
accn|JALJEL010000005_35	NFACT_N	530.0536499023438	5.0612091576506106e-160	3.209844931692301e-163	6.487096606950141e-160	4	428	529.6983032226562
accn|JALJEL010000005_35	NFACT-R_1	34.70638656616211	2.282376277307856e-09	2.5704571280589162e-12	5.19489385580707e-09	428	532	33.555965423583984
accn|JALJEL010000005_35	NFACT-R_2	30.67499351501465	3.0245137992326406e-08	4.9828289526012234e-11	1.0070297313207072e-07	432	522	28.996456146240234
accn|JALJEL010000005_36	Choline_bind_2	155.14955139160156	3.871399641956143e-47	1.806746567985283e-10	3.319486194452961e-08	62	104	30.56368064880371
accn|JALJEL010000005_36	Choline_bind_1	101.51141357421875	9.577065217426565e-31	0.000569904528537835	0.07198606576093529	66	84	10.48978042602539
accn|JALJEL010000005_36	Choline_bind_1	101.51141357421875	9.577065217426565e-31	1.3608380693034376e-06	0.00017189085862889046	87	105	18.75471305847168
accn|JALJEL010000005_36	Choline_bind_1	101.51141357421875	9.577065217426565e-31	1.2695928656640452e-05	0.001603654488441897	148	166	15.697571754455566
accn|JALJEL010000005_36	Choline_bind_1	101.51141357421875	9.577065217426565e-31	3.886572396040385e-06	0.0004909226757748512	209	227	17.318086624145508
accn|JALJEL010000005_36	Choline_bind_1	101.51141357421875	9.577065217426565e-31	8.599510815582726e-05	0.010862257098932931	230	248	13.078733444213867
accn|JALJEL010000005_36	Choline_bind_1	101.51141357421875	9.577065217426565e-31	3.785208547834721e-05	0.0047811915469837315	251	271	14.202110290527344
accn|JALJEL010000005_36	Choline_bind_1	101.51141357421875	9.577065217426565e-31	1.2990372210013115e-05	0.0016408463897772817	274	292	15.66618537902832
accn|JALJEL010000005_36	Choline_bind_1	101.51141357421875	9.577065217426565e-31	3.785208547834721e-05	0.0047811915469837315	295	315	14.202110290527344
accn|JALJEL010000005_36	Choline_bind_1	101.51141357421875	9.577065217426565e-31	3.897379655977942e-06	0.0004922877677957137	318	336	17.314285278320312
accn|JALJEL010000005_36	Choline_bind_1	101.51141357421875	9.577065217426565e-31	3.785208547834721e-05	0.0047811915469837315	339	359	14.202110290527344
accn|JALJEL010000005_36	Choline_bind_1	101.51141357421875	9.577065217426565e-31	5.656231021121894e-07	7.144526808554593e-05	362	380	19.95656394958496
accn|JALJEL010000005_36	Choline_bind_1	101.51141357421875	9.577065217426565e-31	3.785208547834721e-05	0.0047811915469837315	383	403	14.202110290527344
accn|JALJEL010000005_36	Choline_bind_2	155.14955139160156	3.871399641956143e-47	3.4501882894580316e-10	6.338936848176983e-08	391	420	29.664657592773438
accn|JALJEL010000005_36	LytB_SH3	132.1324005126953	6.003726217561993e-40	3.993132797086697e-43	8.070121382912213e-40	429	495	131.72084045410156
accn|JALJEL010000005_36	WW_like	138.13088989257812	7.273022686967734e-42	7.843617872893197e-45	1.5851951721117151e-41	496	548	137.04736328125
accn|JALJEL010000005_36	Glucosaminidase	74.3774185180664	1.3666089476446371e-21	6.762043283743875e-25	1.3666089476446371e-21	584	696	74.3774185180664
accn|JALJEL010000005_37	DHO_dh	319.5617370605469	1.9047642726387842e-96	3.2237685360412664e-99	2.1717454037797996e-96	5	292	319.374755859375
accn|JALJEL010000005_37	Dus	44.56488037109375	1.1128583813059044e-12	1.7645699542915974e-14	8.915489694058296e-12	86	308	41.596466064453125
accn|JALJEL010000005_38	FAD_binding_6	25.66501235961914	1.2437916415083889e-06	1.1127711155860632e-09	2.2489104245994337e-06	16	108	24.839866638183594
accn|JALJEL010000005_38	NAD_binding_1	26.627397537231445	8.003287849309359e-07	2.778186852409127e-09	2.807357814359423e-06	121	212	24.873510360717773
accn|JALJEL010000005_38	DHODB_Fe-S_bind	58.370670318603516	4.7657873812838757e-17	3.9639142477423094e-20	8.011070694687207e-17	225	265	57.648773193359375
accn|JALJEL010000005_39	Ble-like_N	27.26523780822754	2.54823053584221e-07	5.720332437368395e-10	5.780395927960764e-07	4	44	26.126750946044922
accn|JALJEL010000005_39	Glyoxalase	88.05916595458984	6.32952385733192e-26	1.3940308418322506e-28	7.043340828357446e-26	4	122	87.90936279296875
accn|JALJEL010000005_39	Glyoxalase_4	45.981231689453125	5.974294235268424e-13	5.013777861349588e-16	1.0132845057787517e-12	6	112	45.24288558959961
accn|JALJEL010000005_4	Redoxin	80.46435546875	1.1869499686759631e-23	3.46453815999163e-26	1.750457905335771e-23	44	181	79.91690826416016
accn|JALJEL010000005_4	AhpC-TSA	78.42407989501953	4.5937017758186116e-23	9.837736962521192e-26	6.62735546708511e-23	45	167	77.90990447998047
accn|JALJEL010000005_4	Thioredoxin	40.433284759521484	2.5036449921238616e-11	1.0375123921889543e-11	5.242031361534692e-09	54	133	32.97826385498047
accn|JALJEL010000005_4	Thioredoxin_8	41.163856506347656	1.7995888840922125e-11	5.395962454682327e-14	3.6350800403043274e-11	69	164	40.185123443603516
accn|JALJEL010000005_40	Ribosomal_L20	162.8958740234375	2.3348306060568286e-49	1.3117722933089065e-52	2.6510918047773e-49	3	109	162.71844482421875
accn|JALJEL010000005_41	Ribosomal_L35p	77.19507598876953	1.0730801192946777e-22	5.903644266253731e-26	1.1931265062098789e-22	2	62	77.04756927490234
accn|JALJEL010000005_42	IF3_N	107.81949615478516	2.4808773502216896e-32	3.089319380811496e-35	6.243514468620034e-32	20	89	106.535400390625
accn|JALJEL010000005_42	IF3_C	122.80219268798828	4.553092995246194e-37	5.407032715258237e-40	1.0927613117536897e-36	96	181	121.58363342285156
accn|JALJEL010000005_44	ABC_tran	59.8800163269043	4.396074083434447e-17	1.0092125691603628e-17	2.487339758869626e-16	16	143	57.442344665527344
accn|JALJEL010000005_45	DUF4131	57.314476013183594	1.629672230255056e-16	8.063692381271925e-20	1.629672230255056e-16	24	178	57.314476013183594
accn|JALJEL010000005_45	Competence	102.16337585449219	3.471994606719777e-30	1.7179587366253227e-33	3.471994606719777e-30	216	460	102.16337585449219
accn|JALJEL010000005_45	Lactamase_B	39.50492858886719	6.127908990906484e-11	3.4421471534285886e-13	9.937970567255968e-11	490	701	38.81968307495117
accn|JALJEL010000005_46	SLBB	55.01307678222656	5.831248692125742e-16	5.22363174843937e-19	1.0556959763595968e-15	75	130	54.18760681152344
accn|JALJEL010000005_46	HHH_5	30.825225830078125	3.32745678328636e-08	8.459929880243318e-07	0.0005699172762657248	140	185	17.266876220703125
accn|JALJEL010000005_46	HHH_3	83.41966247558594	9.693011674483546e-25	1.660806184789684e-27	1.678244649729976e-24	150	214	82.65602111816406
accn|JALJEL010000005_46	HHH	49.197174072265625	2.6493755876668585e-14	2.2135866794633386e-09	1.4912195597318025e-06	153	182	24.761043548583984
accn|JALJEL010000005_47	Acetyltransf_3	115.417724609375	3.386116055223559e-34	2.66164872018249e-36	4.137840048837548e-34	18	154	115.13567352294922
accn|JALJEL010000005_47	Acetyltransf_1	36.09587097167969	7.200879836947167e-10	1.1836522103859014e-11	9.967337988291278e-10	30	153	35.640655517578125
accn|JALJEL010000005_48	AlaDh_PNT_N	165.2916259765625	9.410422360011563e-50	5.2000580407942945e-53	1.0509317300445269e-49	4	136	165.1363067626953
accn|JALJEL010000005_49	AlaDh_PNT_C	79.5351791381836	2.470753895609711e-23	1.3609169342846844e-26	2.7504131241893474e-23	1	74	79.38298797607422
accn|JALJEL010000005_5	DsbD_TM	67.57586669921875	1.043284486439687e-19	1.3852856909754613e-22	1.3998311907307037e-19	3	227	67.15846252441406
accn|JALJEL010000005_5	DsbD_2	36.61211013793945	4.5873298273616686e-10	6.265808452186327e-13	1.2663198881868569e-09	9	221	35.17266082763672
accn|JALJEL010000005_50	TfoX_N	34.446529388427734	1.913472943671455e-09	1.123435289200594e-12	2.2704627194744005e-09	13	74	34.20840835571289
accn|JALJEL010000005_51	Acetyltransf_3	27.951229095458984	3.3997187621372136e-07	2.668785519370354e-09	4.1489350266519115e-07	11	144	27.671051025390625
accn|JALJEL010000005_51	Acetyltransf_1	50.69914245605469	2.127681815105679e-14	3.193523601206832e-16	2.6892129991829197e-14	22	143	50.37119674682617
accn|JALJEL010000005_51	Acetyltransf_10	38.769508361816406	9.035401885273593e-11	7.587739181620017e-13	1.1796016066195427e-10	44	158	38.395164489746094
accn|JALJEL010000005_51	Acetyltransf_7	38.266666412353516	1.4797789841500606e-10	1.592369583660444e-12	2.1454526190518382e-10	58	145	37.74967575073242
accn|JALJEL010000005_52	PhoH	325.0411376953125	1.6714879306567207e-98	1.815448426839277e-101	3.669021270642179e-98	110	314	323.9260559082031
accn|JALJEL010000005_52	AAA_19	32.9302978515625	6.770847726005543e-09	5.893870164179748e-11	2.3823023203614543e-08	118	269	31.161842346191406
accn|JALJEL010000005_53	YozE_SAM_like	75.06536102294922	4.214590515054033e-22	2.293103102283609e-25	4.634361369715173e-22	4	70	74.93327331542969
accn|JALJEL010000005_54	S1_2	43.29904556274414	3.257113703408197e-12	9.802633354153386e-15	9.905561004371996e-12	8	62	41.75192642211914
accn|JALJEL010000005_54	CvfB_1st	108.9591293334961	8.650296569073965e-33	2.4693330741124015e-35	4.990522142781164e-32	71	132	106.52140045166016
accn|JALJEL010000005_54	CvfB_2nd	114.03376770019531	2.4150365885777104e-34	2.6158533014556178e-37	5.286639522241804e-34	139	215	112.94358825683594
accn|JALJEL010000005_54	CvfB_WH	84.70968627929688	3.0101684530602665e-25	2.5008747507353345e-28	5.054267871236111e-25	226	283	83.9888916015625
accn|JALJEL010000005_55	RRF	226.88284301757812	1.2957838688253557e-68	7.804772849254931e-72	1.5773445928344215e-68	20	183	226.60513305664062
accn|JALJEL010000005_56	AA_kinase	113.36024475097656	1.5076153193399372e-33	3.542896050159353e-36	1.790048229343013e-33	7	229	113.1161880493164
accn|JALJEL010000005_57	GIDA	355.8566589355469	3.161400633186442e-107	1.285626008214092e-109	4.3304169376677995e-107	5	377	355.4067687988281
accn|JALJEL010000005_58	HTH_Tnp_4	50.68927001953125	1.1055985700342283e-14	3.6351618135639693e-17	1.8366655063031956e-14	47	99	49.983436584472656
accn|JALJEL010000005_59	DDE_Tnp_1	47.82549285888672	1.5308843105191234e-13	6.033533603665627e-16	1.7419673447154616e-13	1	124	47.642364501953125
accn|JALJEL010000005_59	DDE_Tnp_4	43.11960983276367	3.519489959115532e-12	1.4088413457969803e-14	4.067526228365282e-12	1	124	42.915374755859375
accn|JALJEL010000005_60	RepA_N	104.75894165039062	1.862568337260895e-31	4.228939306079542e-34	4.273343168793377e-31	14	89	103.60338592529297
accn|JALJEL010000005_61	DUF1706	192.97796630859375	3.82088932869404e-58	2.111313511484719e-61	4.2669646067106174e-58	1	169	192.8219757080078
accn|JALJEL010000005_62	TP_methylase	95.53739929199219	4.463645722440722e-28	2.8282074578362847e-31	5.715807272287131e-28	15	215	95.18649291992188
accn|JALJEL010000005_63	YabA	113.01537322998047	9.676276768509303e-34	5.410382771428097e-37	1.0934383581056184e-33	1	100	112.84485626220703
accn|JALJEL010000005_64	DNA_pol3_delta2	193.95565795898438	1.8274569926587382e-58	2.7510292969315186e-61	2.7799151045492997e-58	9	167	193.36341857910156
accn|JALJEL010000005_65	Thymidylate_kin	175.68109130859375	8.513304002059534e-53	4.766779368950487e-56	9.633661104648933e-53	9	200	175.5060577392578
accn|JALJEL010000005_66	Shikimate_DH	29.128324508666992	9.491917378293989e-08	1.8062614915934367e-10	3.6504544745103356e-07	1	96	27.233308792114258
accn|JALJEL010000005_66	F420_oxidored	64.1827621459961	1.4303848765546187e-18	1.0909590396278826e-20	3.1497545986970725e-18	2	96	63.08388137817383
accn|JALJEL010000005_66	NAD_binding_2	45.448150634765625	8.977520811595993e-13	3.5323241680389906e-15	1.42776542872136e-12	2	119	44.79310989379883
accn|JALJEL010000005_66	P5CR_dimer	145.2550506591797	7.45481970650007e-44	5.742760319036783e-47	1.1606118604773338e-43	159	263	144.6371307373047
accn|JALJEL010000005_67	Aldedh	50.20697021484375	1.5825461186352467e-14	9.83909059495712e-12	6.628267364136113e-09	5	289	31.672473907470703
accn|JALJEL010000005_68	AA_kinase	155.237060546875	2.4119712992883263e-46	6.693023308529117e-49	3.3816500266343365e-46	4	234	154.75677490234375
accn|JALJEL010000005_68	PUA	58.382110595703125	5.694509041577442e-17	6.52053305481238e-20	1.317799730377582e-16	276	349	57.214595794677734
accn|JALJEL010000005_69	Lactamase_B	44.9847412109375	1.2825916536229558e-12	7.74231396836779e-15	2.2353166471530438e-12	38	277	44.19746780395508
accn|JALJEL010000005_69	Choline_bind_1	112.03142547607422	4.403800968555491e-34	1.5729460281907735e-06	0.00019868274518584708	360	378	18.556419372558594
accn|JALJEL010000005_69	Choline_bind_1	112.03142547607422	4.403800968555491e-34	9.007647965401279e-06	0.001137778533629749	381	399	16.167409896850586
accn|JALJEL010000005_69	Choline_bind_1	112.03142547607422	4.403800968555491e-34	3.728347425289118e-05	0.004709368841568317	401	416	14.222830772399902
accn|JALJEL010000005_69	Choline_bind_1	112.03142547607422	4.403800968555491e-34	8.390357439535045e-09	1.0598070240812703e-06	421	439	25.721054077148438
accn|JALJEL010000005_69	Choline_bind_3	105.12738800048828	1.3974675631023355e-31	4.7610057784682735e-12	6.013745423927738e-10	421	461	35.870548248291016
accn|JALJEL010000005_69	Choline_bind_1	112.03142547607422	4.403800968555491e-34	1.5586185270770123e-08	1.968730027014151e-06	441	459	24.873252868652344
accn|JALJEL010000005_69	Choline_bind_3	105.12738800048828	1.3974675631023355e-31	1.4900792792965672e-09	1.8821563896614765e-07	460	502	27.881607055664062
accn|JALJEL010000005_69	Choline_bind_1	112.03142547607422	4.403800968555491e-34	1.1931031569558367e-08	1.5070384251298411e-06	461	479	25.239097595214844
accn|JALJEL010000005_69	Choline_bind_3	105.12738800048828	1.3974675631023355e-31	3.213668182573108e-10	4.0592646231126576e-08	500	543	30.01435661315918
accn|JALJEL010000005_69	Choline_bind_2	27.30876922607422	3.4532957637162383e-07	1.87957711038489e-09	3.4532957637162383e-07	520	557	27.30876922607422
accn|JALJEL010000005_69	Choline_bind_1	112.03142547607422	4.403800968555491e-34	1.0463233526905601e-07	1.3216371848672637e-05	521	539	22.26665496826172
accn|JALJEL010000005_7	HTH_Tnp_IS630	86.84840393066406	1.1605021184915896e-25	2.5715965856404724e-28	1.2992991748948486e-25	7	121	86.6900863647461
accn|JALJEL010000005_7	HTH_28	36.24121856689453	5.024888170945229e-10	5.514172521102709e-10	2.7860356662871437e-07	13	70	27.465282440185547
accn|JALJEL010000005_70	S4	41.77761459350586	7.356029062742856e-12	4.858323871361912e-14	1.227334068002803e-11	10	55	41.06586837768555
accn|JALJEL010000005_70	PseudoU_synth_2	128.03176879882812	3.7199705993015093e-38	1.6254038529721946e-40	5.474901978094676e-38	82	236	127.48684692382812
accn|JALJEL010000005_71	Peptidase_A8	139.68312072753906	8.191056910843206e-42	4.74891245892177e-45	9.597552079480898e-42	10	147	139.4600372314453
accn|JALJEL010000005_72	HTH_1	64.01490020751953	9.885632137146221e-19	2.6273042246626413e-21	2.654890919021599e-18	3	62	62.640785217285156
accn|JALJEL010000005_72	LysR_substrate	48.928558349609375	5.5024865273746274e-14	1.1997171905814405e-16	8.082094807216971e-14	88	297	48.38310623168945
accn|JALJEL010000005_73	Rce1-like	76.0526123046875	2.26564991117541e-22	1.1210538897453785e-24	2.26564991117541e-22	116	210	76.0526123046875
accn|JALJEL010000005_75	Hydrolase	36.96110153198242	5.056023914010019e-10	1.7447285486021128e-11	1.9589424426249274e-09	2	232	35.042484283447266
accn|JALJEL010000005_75	Hydrolase_3	232.23165893554688	8.638268690618821e-70	5.283919754752843e-72	9.708001658504997e-70	5	264	232.06552124023438
accn|JALJEL010000005_75	S6PP	48.729736328125	7.788648292413645e-14	3.2367755765514986e-10	8.176904300263224e-08	162	269	29.008878707885742
accn|JALJEL010000005_76	CN_hydrolase	183.185302734375	6.137630940118019e-55	3.54646560404623e-58	7.167406985777431e-55	5	272	182.96456909179688
accn|JALJEL010000005_77	PAD_porph	408.7757568359375	1.7527135521580634e-123	9.776492596781716e-127	1.975829153809585e-123	11	360	408.6047668457031
